FID	IID	SampleType	Assigned_Merged_Cluster	Assignment_Confidence	PC1	PC2	Prob_Merge_Cluster_0	Prob_Merge_Cluster_1	Prob_Merge_Cluster_2	Prob_Merge_Cluster_3	Prob_Merge_Cluster_4
3000064138	3000064138	Control	0	0.9999917714397566	0.000375603	0.00478865	0.9999917714397566	5.526853978370954e-22	3.5595655965419215e-25	1.5309577990659658e-06	6.69760244461263e-06
3000064144	3000064144	Control	0	0.9999967298017048	-0.00416368	0.0150451	0.9999967298017048	4.5637018751147736e-26	5.9396503536867474e-21	4.942806093977398e-08	3.220770237166715e-06
3000064108	3000064108	Control	1	0.9995653934640393	0.0534487	-0.00159077	6.265494974413799e-22	0.9995653934640393	3.855447863134947e-129	0.0004188252283399136	1.57813076216426e-05
3000064148	3000064148	Control	0	0.9999029175901606	0.0051625	0.00802469	0.9999029175901606	2.2154936855013194e-18	1.6664627285998373e-30	5.764113787819624e-05	3.944127196061998e-05
3000064064	3000064064	Control	0	0.9999590466041972	0.00309576	-0.00852934	0.9999590466041972	3.3474065029011414e-19	2.1358865731343115e-27	2.946151868930142e-05	1.1491877116503056e-05
3000063002	3000063002	Control	0	0.999995678603528	-0.0119266	-0.000961216	0.999995678603528	5.133667649560969e-31	6.060511353334418e-13	1.248673940243269e-09	4.320147194209808e-06
2999935743	2999935743	Control	0	0.9999972630015356	-0.00513611	0.00987	0.9999972630015356	1.4263852264923417e-26	8.100704500183762e-20	3.407330681177895e-08	2.702925154008767e-06
2999936407	2999936407	Control	0	0.9999964297065447	-0.0154392	-0.0150716	0.9999964297065447	1.7563525110743262e-33	1.9007114543447804e-09	1.7602268809338053e-10	3.5682167181070767e-06
2999936417	2999936417	Control	0	0.999997796381803	-0.00548446	-0.00568995	0.999997796381803	4.51025368588573e-26	1.1289150878713478e-18	4.9380566553813115e-08	2.1542376316424634e-06
2999936427	2999936427	Control	0	0.9999339692976688	0.0052173	0.0215777	0.9999339692976688	3.6110745397110325e-19	3.913688651555517e-31	2.351199989876084e-05	4.251870243233131e-05
2999936437	2999936437	Control	0	0.9999945756235924	-0.000567619	0.00530964	0.9999945756235924	8.737899889160635e-23	3.0149969908595133e-24	7.713050321677813e-07	4.65307137326675e-06
2999936447	2999936447	Control	0	0.9999976522071563	-0.00836449	-0.00233747	0.9999976522071563	2.269311390228302e-28	4.015054371628956e-16	8.483809073576973e-09	2.3393090341202386e-06
2999936457	2999936457	Control	0	0.9999626586956207	0.00399411	0.0178705	0.9999626586956207	6.81490595163039e-20	1.2735713596215523e-29	1.1666089101481239e-05	2.5675215274485067e-05
2999936467	2999936467	Control	0	0.9999935958645673	-0.000730483	0.0222521	0.9999935958645673	7.204848580223063e-24	9.739517870863993e-25	3.1024686470055186e-07	6.093888565650507e-06
3000064054	3000064054	Control	1	0.9999989645487503	0.065481	-0.00393788	6.035907403202601e-34	0.9999989645487503	8.973772891437055e-166	2.520329263994414e-07	7.83418326356495e-07
2999936477	2999936477	Control	0	0.9996874286218337	0.00575011	-0.0115292	0.9996874286218337	5.663741775070278e-17	3.250286707192278e-30	0.000284784258219032	2.778711994554235e-05
3000062912	3000062912	Control	0	0.9945424450969731	0.00993408	-0.00437743	0.9945424450969731	4.7710232153570766e-14	1.1158729824931589e-35	0.005236213681762529	0.00022134122121457626
3000062922	3000062922	Control	0	0.9999951211953166	-0.0186206	-0.0198463	0.9999951211953166	6.048157351397056e-36	6.632639938876683e-07	2.2930455945657245e-11	4.215517758603417e-06
3000062932	3000062932	Control	0	0.9996356117836649	0.0065193	-0.00122538	0.9996356117836649	8.608036094663034e-17	1.19916766539596e-31	0.0003051556028963618	5.923261344074515e-05
3000062942	3000062942	Control	0	0.9999925043974043	0.000408888	0.0123422	0.9999925043974043	2.0948653014726104e-22	1.4220505789208326e-25	1.0877637354071203e-06	6.40783886128858e-06
3000062952	3000062952	Control	0	0.9999978655948579	-0.00549061	-0.00996208	0.9999978655948579	6.611845626149958e-26	2.1292214458042375e-18	6.265352659730068e-08	2.0717516174296964e-06
3000062962	3000062962	Control	1	0.9997380733610922	0.0539113	-0.00678556	2.745340684685144e-22	0.9997380733610922	1.3291067473612925e-130	0.00025844109021280396	3.48554869801079e-06
3000062972	3000062972	Control	3	0.99865133424044	0.0268627	-0.00240946	0.0003092109021820914	3.976646509503733e-05	4.9011795203189466e-64	0.99865133424044	0.0009996883922854165
3000062982	3000062982	Control	1	0.9999680347634954	0.0578448	-0.00340387	3.161762158373751e-26	0.9999680347634954	3.3545347690762076e-142	2.9626703107535468e-05	2.3385333976322085e-06
3000062992	3000062992	Control	1	0.999483038247853	0.0532665	-0.00245143	1.0874346987155437e-21	0.999483038247853	1.5741315072150647e-128	0.0005000717235430928	1.689002860386822e-05
2999936487	2999936487	Control	2	0.9998846251246354	-0.0363722	-0.0393346	0.00011525364595997148	7.062058287041586e-52	0.9998846251246354	6.480856232877316e-20	1.2122940492904166e-07
3000064154	3000064154	Control	0	0.9999971620174307	-0.0040046	0.00749444	0.9999971620174307	1.4007889838797457e-25	7.796657487415374e-21	6.901952643188348e-08	2.7689630435133604e-06
3000064158	3000064158	Control	0	0.9999351329067622	0.00512963	0.0204045	0.9999351329067622	3.36266024210219e-19	5.750637597820006e-31	2.4584520706025566e-05	4.028257253253365e-05
3000064164	3000064164	Control	0	0.9999949268449455	-0.0011472	0.0127693	0.9999949268449455	1.2625896463591098e-23	6.100584089706764e-24	3.616831265582367e-07	4.71147193048914e-06
3999935015	3999935015	Control	1	0.9999990149540386	0.0654793	-0.00559071	8.157627536898729e-34	0.9999990149540386	7.543595678710705e-166	2.8725510931263127e-07	6.977908528361893e-07
3999935025	3999935025	Control	1	0.9999991471155965	0.066089	-0.00363078	1.8999677877953194e-34	0.9999991471155965	1.2673203075474167e-167	2.5424737494197157e-07	5.986370316928546e-07
3999935035	3999935035	Control	0	0.9999970561450827	-0.00857287	0.00558249	0.9999970561450827	6.703332609189566e-29	2.600036778203838e-16	6.054853048002058e-09	2.937800065859156e-06
3999935045	3999935045	Control	0	0.9999968886260499	-0.00706164	0.014412	0.9999968886260499	3.5737373359462125e-28	4.527786723750661e-18	1.1302644258751252e-08	3.1000713038267448e-06
3999935055	3999935055	Control	0	0.9999826647783788	0.00224543	0.00573608	0.9999826647783788	1.4393564233177848e-20	3.205772288651984e-27	6.2739069240230515e-06	1.1061314694350688e-05
3999935065	3999935065	Control	1	0.9999985216552104	0.0633895	-0.00527814	9.814844456759293e-32	0.9999985216552104	2.7584155839329875e-159	8.180274413249938e-07	6.603173483785681e-07
3999935075	3999935075	Control	0	0.9999114938195179	0.0052475	0.0125353	0.9999114938195179	1.399729462357582e-18	8.609273712980217e-31	4.590928069160127e-05	4.259689979235951e-05
3999935085	3999935085	Control	0	0.9996635729348236	0.00706969	0.0104144	0.9996635729348236	5.670333198635622e-17	8.220203061174674e-33	0.00022935392011797236	0.00010707314505887225
3999934931	3999934931	Control	0	0.9999919225704433	-0.016804	-0.0065355	0.9999919225704433	1.2577028500080635e-34	8.586623896698349e-09	9.750094391897924e-11	8.068745428745409e-06
3999935173	3999935173	Control	1	0.9999996907970938	0.0665404	-0.00784979	7.187435337734839e-35	0.9999996907970938	2.4065821604154146e-169	2.0599051996560648e-07	1.0321238884786909e-07
3999935203	3999935203	Control	0	0.9999969044234278	-0.015831	-0.0168608	0.9999969044234278	8.964996023371453e-34	4.696503847371551e-09	1.388422702019983e-10	3.0907412254615345e-06
3999936569	3999936569	Control	1	0.9999828533970859	0.0587293	-0.00544261	6.0373801546125984e-27	0.9999828533970859	6.658339585823305e-145	1.5211084905601622e-05	1.9355180070294007e-06
3999936579	3999936579	Control	1	0.999855863023105	0.0549242	-0.00792681	2.5614686741381685e-23	0.999855863023105	8.75900844531479e-134	0.0001431895674247017	9.474094732210399e-07
3999936589	3999936589	Control	1	0.9997791408430962	0.0544643	-0.00380548	5.940099099481468e-23	0.9997791408430962	3.352885470637776e-132	0.00021600882068688665	4.850336216937917e-06
3999936599	3999936599	Control	0	0.9999913049347524	0.000640988	0.0174076	0.9999913049347524	1.4697298984118718e-22	5.322109590406133e-26	1.0042617968974646e-06	7.690803449633627e-06
3999936609	3999936609	Control	0	0.9999959740194617	-0.00152478	-0.0104833	0.9999959740194617	9.20405582355372e-23	2.334577961233273e-22	9.123889588863204e-07	3.1135915812983496e-06
3999936619	3999936619	Control	0	0.9999951084316341	-0.00100807	-0.00260279	0.9999951084316341	8.953538052984255e-23	2.364214175459616e-23	8.128363602466777e-07	4.078732002986773e-06
3999936629	3999936629	Control	0	0.9997747586826908	0.0072719	0.0213765	0.9997747586826908	1.2861894060421888e-17	1.6055268843721986e-33	0.0001115575693055691	0.00011368374800026877
3999936639	3999936639	Control	1	0.9999980982665543	0.0691723	-0.00282923	1.0895431345799456e-37	0.9999980982665543	1.5568848047954067e-177	3.775223513894889e-08	1.8639812102189668e-06
3999935193	3999935193	Control	1	0.9999989932988866	0.0636766	-0.0106471	8.884629179035717e-32	0.9999989932988866	2.7745674817233008e-160	8.697809186505329e-07	1.3692019222741534e-07
3999934921	3999934921	Control	1	0.9999968136047285	0.0659024	-0.0013079	2.679384110653765e-34	0.9999968136047285	6.6479644946384384e-167	2.4299130011425753e-07	2.9434039722631885e-06
3999934911	3999934911	Control	0	0.9999961004097809	-0.00200165	0.00584571	0.9999961004097809	6.653880646183668e-24	8.78208258537054e-23	2.6556569998863836e-07	3.634024517573343e-06
3999934901	3999934901	Control	0	0.9999901013773317	0.00106679	0.0160377	0.9999901013773317	3.807047198333446e-22	2.1044573747983967e-26	1.4940655345960051e-06	8.404557133352034e-06
3000064174	3000064174	Control	1	0.9975574389681306	0.0503624	-0.0046195	5.424708325255424e-19	0.9975574389681306	2.4333651344375737e-120	0.0024185557101934346	2.400532167908111e-05
3000064606	3000064606	Control	0	0.9999871431920537	0.00165168	0.0117069	0.9999871431920537	2.043898305408439e-21	7.721478933379404e-27	2.7537061924836753e-06	1.0103101756828656e-05
3000064616	3000064616	Control	0	0.9999918911953457	0.00064082	0.0077328	0.9999918911953457	5.54047166657534e-22	1.3065624207566466e-25	1.5991631281984771e-06	6.5096415238709365e-06
3000064626	3000064626	Control	0	0.999958627669297	0.00444748	0.0230828	0.999958627669297	5.686494263043395e-20	2.5308693392635977e-30	1.176370228120224e-05	2.9608628422967518e-05
3000064636	3000064636	Control	0	0.9999890994819695	0.00115724	0.0079992	0.9999890994819695	1.2879755914733155e-21	3.8293571127364266e-26	2.289456698973084e-06	8.611061329848573e-06
3000064646	3000064646	Control	0	0.999996800864751	-0.0100602	0.000278742	0.999996800864751	9.358535991549856e-30	1.1424116574658361e-14	3.145612170508201e-09	3.1959896267800172e-06
3000064666	3000064666	Control	0	0.9999902080837333	0.00112095	0.0113407	0.9999902080837333	8.479284059523273e-22	2.7360786364817545e-26	1.8911198732193032e-06	7.900796395627995e-06
3000064676	3000064676	Control	0	0.9999849366896062	0.00206825	0.00995919	0.9999849366896062	5.5075377431481995e-21	3.0709318317377353e-27	4.272979994026528e-06	1.079033040140256e-05
3000064686	3000064686	Control	0	0.9999883051860947	-0.0198062	-0.0137016	0.9999883051860947	8.308651084660209e-37	2.3475904087106387e-06	1.5022387076674142e-11	9.347208474536568e-06
3000064696	3000064696	Control	0	0.9999123293442808	0.00420388	-0.00834009	0.9999123293442808	2.7113149394443144e-18	1.267225962995363e-28	6.995726641781089e-05	1.771338930161549e-05
3000064716	3000064716	Control	1	0.9999996638336955	0.0693304	-0.00491834	7.545967903260914e-38	0.9999996638336955	3.405609513658746e-178	4.658567808870277e-08	2.8958062940580007e-07
3999934573	3999934573	Control	0	0.9999940585765913	-0.000176821	0.0102282	0.9999940585765913	8.803722116230377e-23	6.982014504476037e-25	7.868002064975383e-07	5.154623198780785e-06
3999934811	3999934811	Control	0	0.9999882715567886	0.00134109	0.0011495	0.9999882715567886	4.46401863411883e-21	5.07414391769683e-26	4.019884887760377e-06	7.708558323164536e-06
3999934841	3999934841	Control	0	0.9959333364371337	0.00954589	-0.00435358	0.9959333364371337	2.7330352026354103e-14	3.2679191152091493e-35	0.003873085870884583	0.00019357769195102302
3999934851	3999934851	Control	2	0.9999763335229681	-0.0381182	-0.0393044	2.354660651751037e-05	2.4857509023474183e-53	0.9999763335229681	8.626543438589774e-21	1.19870515439637e-07
3999934871	3999934871	Control	1	0.999848887341525	0.0550635	-0.00556463	1.998383918600171e-23	0.999848887341525	6.36867107545886e-134	0.0001472745698164904	3.838088661957241e-06
3999934881	3999934881	Control	1	0.9982669078113815	0.0509822	-0.00573531	1.2722368280986904e-19	0.9982669078113815	3.521260108826773e-122	0.001714620095362419	1.8472093259388996e-05
3999934891	3999934891	Control	1	0.9999999999999976	0.0821199	-0.0114339	1.443350385692219e-62	0.9999999999999976	1.2479748332983342e-231	3.4898889931184487e-20	2.230557239575317e-17
2999935733	2999935733	Control	0	0.9998442333777439	0.00556918	0.00210296	0.9998442333777439	9.703985875236025e-18	1.0165815105124575e-30	0.00011504845834511185	4.071816390999727e-05
3999937217	3999937217	Control	1	0.9999993426697811	0.0651836	-0.00893617	2.1326534215790086e-33	0.9999993426697811	5.405075550662874e-165	3.1901887749937215e-07	3.383113431628259e-07
2999935723	2999935723	Control	1	0.9999983022110518	0.0726635	-0.00148546	1.2653429874183642e-41	0.9999983022110518	6.1536182464740544e-189	5.211959165383834e-09	1.6925769894651187e-06
2999935703	2999935703	Control	3	0.9989365688359323	0.0261415	-0.0111937	0.0007013683579927301	2.634666343098471e-05	1.5296040000482494e-62	0.9989365688359323	0.0003357161426411489
2000064220	2000064220	Control	0	0.9999912024217902	0.00093583	0.0148292	0.9999912024217902	2.847669578613529e-22	3.1480849391266243e-26	1.4218213737454527e-06	7.375756837847716e-06
2000064226	2000064226	Control	2	0.9999924436753314	-0.0395379	-0.0356593	7.357972601840138e-06	2.733755632587744e-54	0.9999924436753314	3.2592377948767277e-21	1.9835206806292177e-07
2000064230	2000064230	Control	1	0.9999997186664165	0.0623122	-0.00160852	9.537422215105344e-32	0.9999997186664165	1.496523357061971e-156	1.3649974488696752e-07	1.4483383668166525e-07
2000064236	2000064236	Control	0	0.9999880554462097	0.00149194	0.0145946	0.9999880554462097	1.2108669527708862e-21	9.411617177234603e-27	2.0614755088246325e-06	9.883078281643409e-06
2000064246	2000064246	Control	0	0.999995577502837	-0.00155635	0.0160364	0.999995577502837	3.90370140806153e-24	1.1505591186650999e-23	2.365965000658797e-07	4.18590065968098e-06
2000064250	2000064250	Control	0	0.9999962529975853	-0.00291888	0.0161468	0.9999962529975853	3.085379369587799e-25	2.977002700053398e-22	1.0132763210220233e-07	3.645674781045295e-06
2000064256	2000064256	Control	0	0.9998251536331835	0.00525766	-0.00636683	0.9998251536331835	1.399723665899239e-17	6.2182210422412506e-30	0.0001450213475497011	2.9825019267435585e-05
2000064266	2000064266	Control	0	0.9999881194108818	0.00102474	-0.00970125	0.9999881194108818	6.641982602031104e-21	4.663095219134322e-25	6.098269263630253e-06	5.782319851225217e-06
2000064270	2000064270	Control	0	0.9999776577162434	-0.0201604	-0.00722867	0.9999776577162434	4.019688114433977e-37	2.2203867272199336e-06	1.8669490812495686e-11	2.012187835661613e-05
2000064206	2000064206	Control	1	0.9999954785373072	0.0631132	0.000962342	1.6202002602193923e-31	0.9999954785373072	4.632228360572185e-158	1.1362129519849849e-06	3.3852497395753072e-06
2000064280	2000064280	Control	0	0.9999919016949586	2.5557e-05	-0.0154044	0.9999919016949586	2.0128664682352933e-21	1.2341753604122784e-23	4.1836188134696675e-06	3.914686224721766e-06
2000064290	2000064290	Control	0	0.9997042057790062	0.00768048	0.0231473	0.9997042057790062	2.443273188722337e-17	4.485126862565346e-34	0.0001509727984791377	0.0001448214225152157
2000064300	2000064300	Control	1	0.9999903211551577	0.059489	-0.00752113	1.334988760960755e-27	0.9999903211551577	3.3429882068485426e-147	8.582277889517021e-06	1.0965669538510395e-06
2000064310	2000064310	Control	0	0.9999768991458754	-0.0206607	-0.0111804	0.9999768991458754	1.8097147039723968e-37	7.11782200477608e-06	1.157884182093277e-11	1.598302053815819e-05
2000064320	2000064320	Control	0	0.9998548579272075	0.00479169	-0.0102505	0.9998548579272075	1.0394080984952123e-17	3.50548399825076e-29	0.00012487011328073875	2.0271959514360818e-05
2000064464	2000064464	Control	0	0.9999903160578435	0.00103496	0.00963979	0.9999903160578435	8.25219624836841e-22	4.1467481866221927e-26	1.8933941207736208e-06	7.790548033413116e-06
2000064474	2000064474	Control	0	0.9999971159565186	-0.0150457	-0.0153847	0.9999971159565186	3.405484301204689e-33	9.880297249111096e-10	2.1900055454194404e-10	2.882836450043922e-06
2000064484	2000064484	Control	2	0.9997246209835869	-0.0357165	-0.0341697	0.000274939895609581	7.516311916306804e-51	0.9997246209835869	3.9781844554991557e-19	4.3912080410980145e-07
2000064494	2000064494	Control	0	0.9999948745239099	-0.0155579	-0.00874597	0.9999948745239099	1.2571945041053318e-33	1.1722025039459412e-09	1.800251182257312e-10	5.124123861127333e-06
2000064504	2000064504	Control	1	0.9999965177384282	0.0623029	-0.00432335	1.5076594056261924e-30	0.9999965177384282	1.1612527900445074e-155	2.3197426857996924e-06	1.162518889032298e-06
2000064286	2000064286	Control	2	0.9997436537845033	-0.0357445	-0.0351563	0.00025607635772291264	6.16224408893685e-51	0.9997436537845033	3.094831210795396e-19	2.6985777731176794e-07
2000064524	2000064524	Control	0	0.999979055064476	0.00285549	0.0209493	0.999979055064476	4.717099805352306e-21	1.6216333680340673e-28	4.005506213600322e-06	1.693942930945536e-05
